X,Y,sigma_xx,sigma_yy,sigma_xy,sigma_1,sigma_3,epsilon_xx,epsilon_yy,epsilon_xy,tau_mob,tau_max,tau_rel,status
3.4750934,1.3027886,0.014779863,0.015543031,0.00557603,0.020750519,0.009572376,0.0014775784,0.001676002,0.0028995352,0.0055890717,2.9196997,0.0019142625,0.0
3.4750934,1.3027886,0.026821632,0.021701787,0.009339758,0.033945937,0.014577481,0.0031887975,0.0018576373,0.004856674,0.009684227,2.9176526,0.0033191845,0.0
3.4826508,2.1325676,0.008393,0.00982098,0.006743913,0.015888594,0.0023253863,0.0007614895,0.0011327642,0.0035068344,0.006781604,2.9210615,0.0023216233,0.0
3.4826508,2.1325676,0.035431292,0.064236425,0.0064512817,0.06561527,0.034052446,0.0014380532,0.008927388,0.0033546663,0.01578141,2.9119,0.0054196264,0.0
3.484249,1.4994934,0.033272494,0.015465743,0.008003838,0.03634123,0.012397005,0.0048492653,0.00021951064,0.0041619954,0.011972113,2.9176283,0.0041033714,0.0
3.5,0.0,0.034526307,0.016352998,0.006484099,0.036602575,0.014276732,0.0050082537,0.00028319337,0.0033717314,0.011162922,2.9173875,0.0038263418,0.0
3.5,2.75,0.063417785,0.04069555,0.011103631,0.067942694,0.03617065,0.008367782,0.0024600027,0.0057738875,0.015886022,2.9114,0.0054564886,0.0
3.5,2.75,0.04375389,0.05097169,0.0018845672,0.051434122,0.043291457,0.003987415,0.0058640437,0.0009799749,0.0040713325,2.912456,0.0013979035,0.0
3.5001607,1.697889,0.05889261,0.07683202,0.007293375,0.07942298,0.056301653,0.004725557,0.009389803,0.0037925548,0.011560664,2.9078445,0.0039756815,0.0
3.5010095,2.223622,0.0059910156,0.010561513,0.011498267,0.019999426,-0.0034468966,0.00026656676,0.001454896,0.0059790984,0.011723161,2.9212484,0.0040130652,0.0
3.5025272,2.6276577,0.018333055,0.029074708,0.0046838345,0.030830175,0.016577587,0.0010687887,0.003861618,0.0024355936,0.007126294,2.917778,0.0024423702,0.0
3.5031202,0.20133299,0.025002364,0.017167052,0.0036908896,0.02646715,0.015702264,0.0032113998,0.001174219,0.0019192623,0.005382443,2.9183671,0.0018443337,0.0
3.5062404,0.40266597,0.046704695,0.061019156,0.0038492368,0.06198858,0.045735266,0.0037407593,0.0074625197,0.002001603,0.008126657,2.910994,0.002791712,0.0
3.5062404,0.40266597,0.05718438,0.07871581,0.0035661727,0.07929109,0.056609094,0.004267723,0.009865895,0.0018544096,0.011340998,2.9078248,0.0039001657,0.0
3.5062404,0.40266597,0.061120287,0.07118822,0.016768157,0.083661735,0.048646774,0.0055712108,0.008188872,0.0087194415,0.01750748,2.9082289,0.00601998,0.0
3.5062404,0.40266597,0.08409679,0.08197223,0.014704414,0.09777724,0.068291776,0.008911781,0.008359394,0.0076462943,0.014742732,2.9044316,0.005075944,0.0
3.5062404,0.40266597,0.08041836,0.070317425,0.0048297434,0.082356006,0.06837979,0.009151382,0.006525138,0.0025114664,0.006988108,2.906156,0.002404588,0.0
3.5062404,0.40266597,0.055574235,0.026607625,0.010056318,0.05872316,0.023458695,0.008039115,0.00050779723,0.005229285,0.017632231,2.9138668,0.0060511455,0.0
3.5099866,0.6032651,0.07354667,0.067148,0.0062579503,0.07737569,0.06331899,0.008147948,0.0064842943,0.0032541337,0.0070283487,2.9072855,0.0024174952,0.0
3.513733,0.80386424,0.07547752,0.06094317,0.0084969085,0.0793911,0.057029594,0.00898334,0.00520441,0.004418392,0.011180753,2.9077663,0.0038451345,0.0
3.513733,0.80386424,0.01844142,0.019441519,0.013264019,0.03221491,0.0056680283,0.0018398998,0.0020999252,0.0068972893,0.01327344,2.9188492,0.0045474907,0.0
3.5193682,2.3146765,0.054756597,0.06254441,0.006900897,0.06657419,0.050726812,0.0050872355,0.007112067,0.003588466,0.007923691,2.9099166,0.0027229958,0.0
3.5193682,2.3146765,0.049168155,0.028776964,0.009718831,0.053058222,0.0248869,0.0067040003,0.0014022909,0.0050537917,0.014085661,2.9143434,0.0048332196,0.0
3.520388,1.0019734,0.017101305,0.024521725,0.015141974,0.036401417,0.0052216128,0.0011997428,0.0031290518,0.007873826,0.015589902,2.9184287,0.0053418824,0.0
3.5207286,2.3887627,0.054311115,0.04067774,0.012203746,0.06147293,0.033515923,0.006711758,0.0031670814,0.0063459473,0.013978504,2.9124262,0.0047996077,0.0
3.522089,2.462849,0.03742729,0.025069468,0.014461411,0.046974517,0.015522243,0.004856348,0.0016433139,0.007519933,0.015726138,2.916081,0.0053929016,0.0
3.522089,2.462849,0.014069975,0.016980741,0.005687386,0.021396006,0.00965471,0.0012362376,0.0019930366,0.0029574404,0.0058706477,2.919618,0.002010759,0.0
3.5228276,1.8979754,0.029435484,0.029773768,0.0050617987,0.03466925,0.024540002,0.003034904,0.0031228575,0.002632135,0.0050646244,2.9164507,0.0017365712,0.0
3.5228276,1.8979754,0.08398144,0.08482607,0.009566876,0.09397995,0.07482756,0.008668188,0.00888779,0.004974775,0.009576194,2.9041235,0.0032974472,0.0
3.527043,1.2000824,0.05387117,0.034417015,0.008482952,0.057050545,0.031237643,0.007120025,0.002061945,0.0044111344,0.012906451,2.9131799,0.0044303653,0.0
3.527043,1.2000824,0.039806604,0.0326359,0.012632156,0.049352363,0.023090139,0.004699201,0.0028348183,0.0065687206,0.013131112,2.9149623,0.0045047277,0.0
3.527043,1.2000824,0.05004627,0.07376344,0.0068913554,0.07562042,0.048189286,0.003354872,0.009521335,0.0035835044,0.013715567,2.9091847,0.004714574,0.0
3.527043,1.2000824,0.07855895,0.06555171,0.0033686608,0.0793796,0.06473106,0.009184694,0.005802813,0.0017517034,0.007324271,2.9069014,0.0025196145,0.0
3.527043,1.2000824,0.07305902,0.079123445,0.013857173,0.09027628,0.06190618,0.007125112,0.008701862,0.0072057294,0.014185049,2.9059935,0.004881308,0.0
3.527043,1.2000824,0.062903866,0.052002434,0.0065271435,0.065956905,0.04894939,0.007392313,0.0045579406,0.0033941143,0.008503757,2.910186,0.0029220665,0.0
3.5325136,2.6732037,0.03439276,0.039960697,0.014904531,0.052339032,0.022014422,0.0031425476,0.004590211,0.007750355,0.015162305,2.9147472,0.005201928,0.0
3.5361989,1.3967872,0.040782716,0.062584385,0.016001044,0.07104489,0.03232221,0.0025408717,0.008209305,0.008320542,0.019361341,2.911484,0.0066499906,0.0
3.5366697,2.0631163,0.048117742,0.07094334,0.016161341,0.07931541,0.039745674,0.0032238483,0.009158502,0.008403896,0.019784868,2.9097188,0.006799581,0.0
3.5366697,2.0631163,0.073395476,0.07761988,0.0101897875,0.085914075,0.06510128,0.0073036253,0.008401969,0.005298689,0.010406397,2.9061248,0.00358085,0.0
3.5435581,2.5296283,0.069091775,0.03600165,0.010147665,0.07195584,0.033137582,0.009766574,0.0011631409,0.005276785,0.019409128,2.9112897,0.0066668484,0.0
3.5453546,1.5934919,0.052859798,0.055840995,0.009654292,0.064119086,0.04458171,0.005264885,0.006039996,0.0050202315,0.009768687,2.9108841,0.0033559175,0.0
3.5453546,1.5934919,0.019366449,0.02356363,0.009618045,0.031309374,0.011620709,0.0016867302,0.0027779974,0.005001383,0.009844333,2.9182816,0.003373332,0.0
3.5550284,2.1541708,0.03404112,0.03730915,0.008309591,0.044143863,0.027206413,0.0032853696,0.0041350573,0.0043209866,0.008468725,2.915085,0.002905138,0.0
3.5598934,0.10066649,0.03907776,0.028034404,0.006338576,0.041962415,0.025149748,0.004925468,0.0020541959,0.003296059,0.008406334,2.9155617,0.0028832639,0.0
3.5625,2.71875,0.049694467,0.03796224,0.00787931,0.05365153,0.034005176,0.006083337,0.0030329588,0.004097241,0.009823177,2.913251,0.0033718953,0.0
3.5630136,0.30199948,0.017453037,0.025412174,0.0045526726,0.027479405,0.015385805,0.001194303,0.0032636782,0.0023673896,0.0060468,2.918289,0.002072036,0.0
3.5630136,0.30199948,0.0405379,0.06392038,0.0075065224,0.06612277,0.03833551,0.0023921076,0.008471552,0.0039033913,0.01389363,2.9113612,0.004772211,0.0
3.5650272,2.5964077,0.010383216,0.022602111,0.017113796,0.034664273,-0.0016789455,0.00012678052,0.003303693,0.008899173,0.018171608,2.9194002,0.006224432,0.0
3.5650272,2.5964077,0.05713324,0.04974831,0.0072319955,0.061560873,0.04532067,0.0065178806,0.004597799,0.0037606372,0.008120101,2.9110887,0.002789369,0.0
3.565431,0.50201595,0.029450879,0.016664721,0.010312684,0.035191342,0.0109242555,0.004060211,0.0007358106,0.005362595,0.012133543,2.9179235,0.0041582803,0.0
3.565431,0.50201595,0.03368768,0.030246953,0.00906587,0.041194975,0.022739658,0.003771895,0.0028773057,0.004714252,0.009227659,2.915919,0.0031645799,0.0
3.5680218,1.7935784,0.008017834,0.01318634,0.009512332,0.020459209,0.00074496586,0.00043071122,0.0017745226,0.0049464125,0.009857122,2.9207253,0.0033748883,0.0
3.5691774,0.7026151,0.005342008,0.009536149,0.008465105,0.01616007,-0.0012819134,0.00022842585,0.0013189022,0.0044018542,0.008720992,2.9214368,0.0029851722,0.0
3.5733871,2.2452252,0.06532748,0.069768526,0.006669834,0.074577756,0.060518257,0.0064476556,0.0076023275,0.0034683133,0.0070297495,2.9079154,0.0024174533,0.0
3.5743783,0.9019692,0.0377016,0.016486432,0.00881191,0.04088425,0.013303781,0.005575749,5.980562e-05,0.0045821927,0.013790234,2.9170153,0.004727515,0.0
3.5810332,1.1000783,0.02603583,0.016003069,0.002928637,0.02682815,0.01521075,0.0034902813,0.0008817635,0.0015228911,0.0058087,2.918382,0.0019903837,0.0
3.5810332,1.1000783,0.04421794,0.05014534,0.010178398,0.05778274,0.03658054,0.004136328,0.0056774514,0.0052927667,0.0106011,2.9124968,0.0036398666,0.0
3.5881486,1.2940811,0.019185646,0.028736424,0.012377065,0.037227385,0.010694683,0.0012503464,0.003733548,0.006436073,0.013266351,2.91772,0.004546821,0.0
3.5881486,1.2940811,0.038018737,0.063072994,0.016126039,0.0709659,0.030125823,0.0019997156,0.008513823,0.008385539,0.02042004,2.9117398,0.0070130024,0.0
3.590689,1.9936649,0.025579967,0.037206218,0.010042388,0.042996626,0.019789558,0.0017534688,0.0047762934,0.005222041,0.011603534,2.9160483,0.003979198,0.0
3.590689,1.9936649,0.08609766,0.084559,0.0143897785,0.09973866,0.070917994,0.00907417,0.00867412,0.007482684,0.014410332,2.9039156,0.0049623796,0.0
3.590689,1.9936649,0.06565198,0.071082145,0.008217703,0.07702167,0.059712455,0.0064042527,0.007816095,0.004273205,0.008654609,2.907731,0.0029764134,0.0
3.590689,1.9936649,0.07376443,0.06448081,0.011013388,0.08107424,0.057171006,0.008395622,0.0059818816,0.005726961,0.011951616,2.907561,0.0041105296,0.0
3.590689,1.9936649,0.031425662,0.04260308,0.018881485,0.056705594,0.017323153,0.0023964301,0.0053025577,0.009818371,0.019691221,2.9147837,0.0067556375,0.0
3.590689,1.9936649,0.027422853,0.04313359,0.0126461275,0.05016551,0.020390935,0.0016265389,0.00571133,0.006575986,0.014887288,2.9151745,0.005106826,0.0
3.590689,1.9936649,0.05390206,0.06907978,0.007864672,0.07241996,0.050561883,0.0044219512,0.008368158,0.004089629,0.010929037,2.909278,0.0037566149,0.0
3.5917459,2.3362796,0.038092427,0.06263658,0.009243279,0.06572816,0.035000842,0.0020471683,0.008428646,0.0048065046,0.015363658,2.9117806,0.005276379,0.0
3.5917459,2.3362796,0.025551766,0.016675103,0.010511865,0.032523874,0.009702996,0.003349763,0.0010418309,0.005466169,0.011410439,2.9183607,0.00390988,0.0
3.5931065,2.4103658,0.0521342,0.07523211,0.0068113524,0.07709109,0.05027521,0.0036203195,0.009625775,0.0035419029,0.01340794,2.9087846,0.0046094647,0.0
3.5931065,2.4103658,0.03804236,0.063885055,0.011125166,0.06801453,0.033912882,0.0019406751,0.008659774,0.0057850857,0.017050825,2.911646,0.0058560777,0.0
3.5950136,2.6419537,0.059890028,0.039729405,0.016052946,0.068765186,0.030854248,0.007801091,0.002559329,0.008347532,0.01895547,2.9119055,0.0065096444,0.0
3.5973043,1.4907858,0.02643423,0.02919483,0.010111374,0.03801968,0.017609378,0.0025338328,0.0032515887,0.005257914,0.010205151,2.9168534,0.0034986848,0.0
3.6090477,2.0847194,0.016809909,0.032515623,0.008685199,0.036371738,0.012953794,0.00052318454,0.00460667,0.0045163026,0.011708972,2.9175622,0.0040132725,0.0
3.6090477,2.0847194,0.02885019,0.02966616,0.018987011,0.04824957,0.010266781,0.002936774,0.0031489257,0.009873245,0.018991394,2.9165287,0.006511643,0.0
3.6132157,1.6891814,0.020082977,0.03929421,0.006958216,0.04154965,0.017827537,0.0005901533,0.005585073,0.003618272,0.011861056,2.9164317,0.0040669753,0.0
3.6145754,2.4771452,0.060425896,0.06848289,0.010996748,0.07616581,0.052742977,0.005655847,0.007750665,0.0057183085,0.011711417,2.908611,0.0040264637,0.0
3.6166666,0.0,0.02270243,0.013781807,0.010414742,0.02957178,0.0069124578,0.003056861,0.00073749915,0.0054156655,0.01132966,2.9190066,0.003881341,0.0
3.6197867,0.20133299,0.02649127,0.025926018,0.010407934,0.036620412,0.015796874,0.002799181,0.002652216,0.005412125,0.010411769,2.9172146,0.0035690789,0.0
3.6197867,0.20133299,0.05451875,0.06724763,0.009707615,0.07249111,0.049275268,0.0046770973,0.007986604,0.0050479593,0.011607921,2.9094145,0.003989779,0.0
3.6216285,0.4023661,0.0336476,0.062064428,0.0007893997,0.06208634,0.03362569,0.0012828378,0.008671212,0.00041048782,0.014230326,2.912345,0.004886209,0.0
3.6216285,0.4023661,0.08503412,0.08373702,0.010767814,0.0951729,0.07359825,0.00894472,0.008607476,0.0055992627,0.010787323,2.9041276,0.0037144797,0.0
3.624622,0.60136586,0.03883894,0.022921572,0.0064784274,0.04114236,0.020618157,0.005280804,0.0011422883,0.0033687819,0.010262101,2.9161637,0.0035190415,0.0
3.624622,0.60136586,0.019494161,0.018809998,0.00941291,0.028571203,0.009732955,0.0020807572,0.0019028748,0.0048947125,0.009419125,2.918802,0.0032270516,0.0
3.625,2.6875,0.03384454,0.061036006,0.0026880049,0.061299182,0.03358137,0.0013988982,0.008468677,0.0013977624,0.013858907,2.9124384,0.004758524,0.0
3.6274064,2.1757736,0.06770864,0.07310157,0.006058465,0.077036545,0.06377368,0.006621049,0.008023211,0.0031504016,0.006631434,2.9072726,0.002280981,0.0
3.6274064,2.1757736,0.059396412,0.039333798,0.0049881265,0.06056816,0.038162045,0.0077421092,0.0025258309,0.0025938256,0.011203058,2.9120054,0.003847197,0.0
3.6283684,0.801965,0.0047668302,0.010866058,0.005194024,0.013839569,0.0017933194,2.0010573e-05,0.0016058095,0.0027008923,0.006023125,2.921352,0.0020617594,0.0
3.6283684,0.801965,0.07375889,0.046999954,0.008073267,0.076005936,0.04475291,0.009758121,0.0028007973,0.004198098,0.015626512,2.9095278,0.005370807,0.0
3.6350234,1.0000741,0.019549146,0.024348244,0.007812885,0.03012176,0.01377563,0.0016587814,0.0029065465,0.0040626996,0.008173065,2.9181728,0.0028007475,0.0
3.6350234,1.0000741,0.06980694,0.05548245,0.017635487,0.08167909,0.043610305,0.008377232,0.004652864,0.009170452,0.019034393,2.9090183,0.006543236,0.0
3.6358829,1.8892679,0.037702277,0.06163334,0.009577599,0.064994395,0.03434122,0.002054413,0.00827649,0.0049803513,0.0153265875,2.9119375,0.0052633644,0.0
3.6358829,1.8892679,0.018348344,0.04033198,0.006931098,0.04233478,0.01634554,0.00019350425,0.0059092483,0.0036041706,0.01299462,2.91651,0.0044555375,0.0
3.6360445,2.5439246,0.06313285,0.06824671,0.003793151,0.07026426,0.0611153,0.0061669354,0.007496537,0.0019724383,0.0045744795,2.9083333,0.001572887,0.0
3.639334,1.1970783,0.06557945,0.079175144,0.004512912,0.080536775,0.06421781,0.0057597975,0.0092946775,0.002346714,0.008159481,2.9068289,0.0028070041,0.0
3.639334,1.1970783,0.089380406,0.08465202,0.0040126108,0.09167351,0.08235891,0.0096643735,0.008434996,0.0020865574,0.0046572983,2.9035358,0.0016040092,0.0
3.645765,2.266828,0.03281456,0.017631687,0.0052995617,0.034481376,0.01596487,0.0045969775,0.00064943143,0.0027557719,0.0092582535,2.9174364,0.003173421,0.0
3.645765,2.266828,0.0764292,0.07116031,0.003366679,0.07806966,0.06951985,0.00835961,0.006989697,0.0017506729,0.0042749047,2.90651,0.0014708033,0.0
3.6492538,1.3880796,0.056930702,0.04650897,0.0026078622,0.057546847,0.045892827,0.0067336867,0.0040240376,0.0013560882,0.0058270097,2.911476,0.0020013938,0.0
3.6492538,1.3880796,0.07167856,0.048120853,0.0028909745,0.072028145,0.04777126,0.009292069,0.0031670674,0.0015033066,0.0121284425,2.9096358,0.004168371,0.0
3.6575136,2.6107037,0.04026259,0.040829346,0.0047115767,0.045266062,0.03582588,0.004143102,0.0042904583,0.0024500196,0.004720092,2.9139893,0.0016198041,0.0
3.6575136,2.6107037,0.07543102,0.051771287,0.016248103,0.08369957,0.04350273,0.009690285,0.0035387538,0.008449012,0.02009842,2.908803,0.0069095157,0.0
3.6584098,1.5847844,0.03288928,0.05990634,0.014402654,0.06614412,0.026651502,0.0013131542,0.008337589,0.0074893795,0.019746311,2.912673,0.0067794467,0.0
3.6584098,1.5847844,0.041548833,0.0602895,0.0142399855,0.06796558,0.033872753,0.0028593063,0.0077318787,0.0074047917,0.017046414,2.911656,0.005854543,0.0
3.6641238,2.3578825,0.040400214,0.04157842,0.008991105,0.0499997,0.031978935,0.0041097216,0.004416055,0.004675374,0.009010382,2.9138896,0.003092218,0.0
3.6641238,2.3578825,0.063818544,0.074565,0.0021493793,0.07497895,0.06340459,0.005798905,0.008592982,0.0011176772,0.005787179,2.9075456,0.0019904,0.0
3.6641238,2.3578825,0.053009916,0.07323509,0.005366248,0.07457069,0.051674314,0.0039354675,0.009194011,0.0027904487,0.01144819,2.9089108,0.0039355587,0.0
3.6641238,2.3578825,0.045246843,0.023097528,0.0044054547,0.046090912,0.022253457,0.006433318,0.0006744958,0.0022908363,0.011918727,2.9154232,0.004088164,0.0
3.6641238,2.3578825,0.018597182,0.03805978,0.010050043,0.042317815,0.014339143,0.00041602418,0.0054762987,0.005226022,0.013989336,2.9167378,0.004796227,0.0
3.6641238,2.3578825,0.023441229,0.045304883,0.0060270554,0.046856254,0.021889858,0.0007325225,0.0064170724,0.0031340686,0.012483198,2.915378,0.0042818454,0.0
3.6653645,2.0425782,0.0062999018,0.005424671,0.010858511,0.016729612,-0.0050050393,0.0007234577,0.00049589766,0.005646425,0.010867326,2.9217916,0.0037194048,0.0
3.6653645,2.0425782,0.08665096,0.07692611,0.010358085,0.09323114,0.07034594,0.009770237,0.007241776,0.0053862035,0.011442602,2.9047117,0.0039393245,0.0
3.6765602,0.10066649,0.07852971,0.059253734,0.0153527325,0.08701897,0.05076447,0.009670613,0.004658862,0.00798342,0.018127248,2.907613,0.0062344084,0.0
3.6765602,0.10066649,0.03201949,0.026187247,0.00666881,0.036381885,0.021824853,0.0037849408,0.0022685586,0.0034677808,0.007278516,2.9165635,0.0024955794,0.0
3.678402,0.3016996,0.042090006,0.048953895,0.014973132,0.06088336,0.030160543,0.0038419766,0.0056265877,0.007786028,0.01536141,2.91287,0.005273634,0.0
3.6808195,0.5017161,0.047468867,0.031292714,0.0061655184,0.049550872,0.029210705,0.0061985017,0.0019927018,0.0032060693,0.0101700835,2.9142516,0.0034897754,0.0
3.6810768,1.7848709,0.058676776,0.07941723,0.0109732095,0.084145114,0.053948894,0.004484629,0.009877145,0.0057060686,0.01509811,2.907578,0.0051926756,0.0
3.6810768,1.7848709,0.0034378795,0.005871733,0.00406665,0.008899633,0.00040997984,0.00016769882,0.00080050074,0.0021146578,0.0042448267,2.922063,0.0014526814,0.0
3.6837232,2.1336327,0.0048037115,0.0059513776,0.017359916,0.022746941,-0.011991853,0.00041006797,0.00070846116,0.009027155,0.017369397,2.9219005,0.0059445547,0.0
3.6838129,0.70071584,0.07378696,0.06723648,0.012309444,0.08324944,0.057774,0.008184779,0.006481656,0.00640091,0.012737721,2.9072485,0.0043813665,0.0
3.6838129,0.70071584,0.0063254284,0.0077159386,0.00578867,0.012850956,0.0011904109,0.0005493847,0.0009109173,0.0030101081,0.0058302726,2.921531,0.0019956224,0.0
3.6855927,2.4246619,0.0068133622,0.0071155964,0.010052978,0.017018594,-0.0030896347,0.0006850153,0.0007635962,0.005227548,0.010054114,2.9215436,0.0034413706,0.0
3.6855927,2.4246619,0.08628513,0.080869436,0.008206752,0.092219226,0.07493534,0.009396076,0.007987997,0.0042675105,0.008641943,2.9043095,0.0029755586,0.0
3.6875,2.65625,0.040071953,0.03836617,0.018102778,0.05734192,0.0210962,0.004300534,0.0038570298,0.0094134435,0.01812286,2.9142878,0.006218624,0.0
3.6890137,0.90006995,0.08728074,0.07588956,0.012087445,0.09494727,0.06822304,0.0099657085,0.0070040002,0.0062854704,0.013362117,2.9047575,0.00460008,0.0
3.6890137,0.90006995,0.04235778,0.05542058,0.011881628,0.06244766,0.035330705,0.0033863103,0.006782638,0.006178446,0.013558477,2.9121125,0.0046558906,0.0
3.6933243,1.0970743,0.042494882,0.07281415,0.007361943,0.07450719,0.040801838,0.0020545642,0.009937573,0.00382821,0.016852677,2.9101408,0.005791018,0.0
3.6958957,1.9714854,0.08543182,0.090978466,0.006931705,0.09567106,0.08073923,0.008452269,0.009894398,0.0036044861,0.007465914,2.9032683,0.0025715549,0.0
3.6958957,1.9714854,0.07788828,0.08299385,0.009033025,0.08982788,0.07105425,0.007702145,0.009029594,0.004697173,0.009386815,2.905015,0.003231245,0.0
3.7004395,1.291077,0.020466821,0.04714127,0.010831539,0.050985537,0.016622549,4.7942474e-05,0.006983298,0.0056323996,0.017181493,2.915506,0.005893143,0.0
3.702082,2.224687,0.040445887,0.01795001,0.009495253,0.043917865,0.014478032,0.00596105,0.000112122565,0.004937531,0.0147199165,2.916542,0.0050470443,0.0
3.7070618,2.4914412,0.043132827,0.042776987,0.007570986,0.050527982,0.03538183,0.004513569,0.00442105,0.0039369124,0.0075730756,2.9134474,0.002599352,0.0
3.7070618,2.4914412,0.03201033,0.021840628,0.0041320203,0.033477526,0.020373434,0.004122311,0.0014781882,0.0021486504,0.006552046,2.9170532,0.0022461182,0.0
3.7103593,1.4820782,0.0069158967,0.007376375,0.009462364,0.0166113,-0.0023190286,0.0006833359,0.0008030602,0.0049204286,0.0094651645,2.9215028,0.0032398272,0.0
3.7103593,1.4820782,0.014125003,0.012823265,0.0042947605,0.017817933,0.0091303345,0.0015705357,0.0012320838,0.0022332752,0.0043437993,2.9200792,0.0014875621,0.0
3.7204406,2.3157415,0.014053183,0.0071954974,0.012519614,0.023605006,-0.0023563262,0.00199643,0.0002134322,0.0065101986,0.012980666,2.9207203,0.004444337,0.0
3.7204406,2.3157415,0.044925082,0.060872544,0.011014049,0.06649622,0.0393014,0.0034283062,0.0075746453,0.005727305,0.013597412,2.9112105,0.004670707,0.0
3.726271,1.6804738,0.03180449,0.040426496,0.016369175,0.05304283,0.01918816,0.0026351504,0.004876871,0.008511971,0.016927335,2.9149861,0.005807004,0.0
3.726271,1.6804738,0.015282194,0.008042417,0.011383992,0.02360797,-0.0002833577,0.0021540506,0.00027170853,0.005919675,0.011945663,2.9204867,0.004090299,0.0
3.728531,2.5582206,0.04535411,0.04121109,0.008255182,0.05179372,0.034771476,0.0050399816,0.0039627976,0.004292694,0.008511122,2.9133737,0.0029213973,0.0
3.728531,2.5582206,0.06567213,0.06278077,0.00841575,0.07276547,0.055687428,0.0070554265,0.006303672,0.00437619,0.008539021,2.9086626,0.0029357208,0.0
3.7333333,0.0,0.05558401,0.07846997,0.010492341,0.082552165,0.051501814,0.0039956314,0.00994598,0.0054560164,0.015525175,2.9080324,0.0053387214,0.0
3.7333333,0.0,0.058264345,0.047927488,0.0075438917,0.062240474,0.043951355,0.006865766,0.004178183,0.0039228234,0.0091445595,2.9111662,0.0031412016,0.0
3.7333333,0.0,0.05839929,0.030348832,0.007085112,0.060087297,0.028660823,0.008261461,0.0009683424,0.0036842579,0.015713237,2.9131281,0.0053939396,0.0
3.7351751,0.2010331,0.042587787,0.046947993,0.005715526,0.050885085,0.038650695,0.0040890328,0.005222687,0.0029720734,0.006117195,2.9130397,0.0020999352,0.0
3.737017,0.4020662,0.05414464,0.053076185,0.0041607386,0.05780531,0.049415518,0.005714381,0.005436583,0.0021635839,0.0041948967,2.9110506,0.0014410251,0.0
3.737017,0.4020662,0.07439312,0.060869057,0.008265193,0.07830997,0.05695221,0.008791761,0.0052755037,0.0042978995,0.01067888,2.9078965,0.0036723728,0.0
3.7400103,0.601066,0.06678667,0.06156255,0.01244994,0.07689561,0.051453605,0.0073532937,0.005995023,0.0064739683,0.012721002,2.908674,0.0043734713,0.0
3.7400403,2.0914915,0.050492764,0.060244624,0.009361788,0.06592415,0.04481323,0.004490602,0.007026085,0.0048681293,0.010555461,2.910655,0.00362649,0.0
3.7400403,2.0914915,0.00070040766,0.0008920754,0.014976838,0.015773386,-0.014180902,5.7892303e-05,0.000107725915,0.007787955,0.014977144,2.9229312,0.0051240153,0.0
3.7410898,1.8670883,0.019791808,0.015119931,0.01364363,0.031298023,0.0036137141,0.0024227542,0.0012080661,0.007094687,0.013842154,2.9191835,0.00474179,0.0
3.7430038,0.8000658,0.036715932,0.06518109,0.010206959,0.068462744,0.03343428,0.001598174,0.008999115,0.005307618,0.017514233,2.9116492,0.0060152276,0.0
3.7430038,0.8000658,0.036598515,0.06611146,0.013239898,0.07118043,0.031529542,0.0015042354,0.0091776,0.0068847463,0.019825445,2.911558,0.0068092225,0.0
3.7430038,0.8000658,0.07618016,0.07121974,0.0071350033,0.08125374,0.066146165,0.008309647,0.0070199394,0.0037102015,0.007553786,2.9065313,0.0025989006,0.0
3.7430038,0.8000658,0.07020509,0.04736051,0.0045257458,0.07106902,0.046496585,0.009083206,0.003143615,0.0023533877,0.012286216,2.909887,0.004222231,0.0
3.7430038,0.8000658,0.0734408,0.068649866,0.008779635,0.080145895,0.061944768,0.008011535,0.006765892,0.0045654094,0.009100564,2.9071286,0.0031304304,0.0
3.7430038,0.8000658,0.056596562,0.056216188,0.011821625,0.06822953,0.04458322,0.0059157107,0.0058168136,0.0061472445,0.011823153,2.9104216,0.004062351,0.0
3.7473145,0.9970701,0.032296363,0.052161664,0.005219104,0.053449377,0.031008646,0.0018093277,0.006974306,0.0027139336,0.011220366,2.9136107,0.0038510174,0.0
3.7480927,2.3934119,0.07570545,0.080536656,0.013633207,0.09196661,0.064275496,0.0074965307,0.008752645,0.007089267,0.0138455555,2.905537,0.004765231,0.0
3.7480927,2.3934119,0.05716417,0.025148278,0.003514985,0.057545535,0.024766916,0.0084423125,0.00011818103,0.001827792,0.01638931,2.9138522,0.00562462,0.0
3.75,2.625,0.07287769,0.045623504,0.013029832,0.07810462,0.04039657,0.009705105,0.0026190174,0.0067755124,0.018854026,2.9097817,0.006479533,0.0
3.75,2.625,0.013573106,0.021183282,0.006020633,0.024500463,0.010255925,0.0008180091,0.0027966548,0.0031307288,0.007122269,2.919201,0.0024398009,0.0
3.75,2.625,0.018923327,0.013166824,0.010794121,0.027216349,0.004873801,0.0024170326,0.0009203426,0.0056129424,0.011171274,2.9195008,0.0038264329,0.0
3.751625,1.1940743,0.0022742543,0.0018481376,0.0048455494,0.006911427,-0.0027890352,0.0002697595,0.00015896918,0.0025196855,0.004850231,2.9226465,0.0016595339,0.0
3.751625,1.1940743,0.028488802,0.034520455,0.008527341,0.040549558,0.022459697,0.0024923661,0.0040605958,0.0044342172,0.00904493,2.9160233,0.0031018031,0.0
3.758399,2.182546,0.066976644,0.032666814,0.0049900385,0.06768766,0.031955793,0.009641736,0.00072118203,0.0025948198,0.017865933,2.911903,0.0061354837,0.0
